EDUCATION,AGE,SEX_MAR,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,LIMIT_BAL,log_PAY_AMT1,log_PAY_AMT2,log_PAY_AMT3,log_PAY_AMT4,log_PAY_AMT5,log_PAY_AMT6,def_pay
3,49,1,0,0,0,0,0,0,20000.0,7.244941546337007,0.0,0.0,0.0,0.0,0.0,1
2,48,1,2,2,2,2,2,2,50000.0,7.901377353792616,7.601402334583733,7.601402334583733,0.0,8.24301946898925,0.0,1
3,52,1,0,0,0,0,0,0,280000.0,9.105090961257085,9.291274989472182,9.299175085676673,9.179984251961283,9.210440366976517,9.222861652529854,1
1,65,1,0,0,0,0,0,0,240000.0,8.843759381917984,8.699681400989514,8.699681400989514,8.699681400989514,8.612685172875459,8.699681400989514,0
2,54,1,2,2,2,2,2,2,110000.0,7.8636512654486515,7.901377353792616,7.741099090035366,7.783640596221253,7.741099090035366,7.783640596221253,1
1,53,1,0,0,0,0,0,0,200000.0,7.824445930877619,7.901377353792616,7.715569534520208,7.646831391430482,7.170888478512505,0.0,0
1,56,1,0,0,0,0,0,0,140000.0,8.91811465947453,7.4645098346365275,7.438971592395862,7.438971592395862,8.430545384690566,7.346655163176539,0
1,53,1,0,0,0,0,0,0,260000.0,7.601901959875166,7.6251071482389,7.6638772587034705,7.415175109613295,7.358193752733032,7.599901959208498,0
2,57,2,0,2,2,2,0,0,130000.0,0.0,8.734077192559303,0.0,0.0,8.906664409770052,9.36913738372318,0
3,54,1,0,0,0,0,0,2,50000.0,7.4798641311650265,7.587817219993427,7.176254532017144,7.438383530044307,0.0,6.559615237493242,0
1,55,2,0,0,0,0,0,0,300000.0,6.400257445308821,8.363109176033522,8.612685172875459,8.54714026778419,7.471932078245122,9.466454374960302,1
3,54,1,3,3,3,2,0,0,30000.0,7.3783837129967145,0.0,0.0,6.398594934535208,6.398594934535208,6.90875477931522,1
3,58,2,0,0,0,0,0,0,50000.0,7.351799869057777,7.1731917424865985,7.471932078245122,6.568077911411976,6.398594934535208,7.313886831633462,0
1,67,1,0,0,0,0,0,0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,27,5,0,0,0,0,0,0,170000.0,9.210440366976517,8.018954683155718,8.520985989654934,8.518592212329946,8.014666370464942,8.104703468371108,0
2,29,5,2,2,2,2,0,0,60000.0,7.601402334583733,7.430114138561801,0.0,7.412160334945205,7.443078374348516,7.449498005382849,1
3,26,5,0,0,0,0,0,0,30000.0,7.43955930913332,7.3783837129967145,7.313886831633462,6.999422467507961,7.313886831633462,7.601402334583733,0
1,28,5,0,0,0,0,0,0,200000.0,7.830822995135316,7.709308333385869,8.754476306284166,7.736743682453495,8.19450550976564,8.780326390946605,0
2,30,4,1,3,2,2,2,2,30000.0,0.0,0.0,7.937731775260109,0.0,7.972810784121404,0.0,0
1,30,4,1,0,0,0,0,0,100000.0,6.747586526829315,7.371489295214277,0.0,0.0,8.005033344637111,0.0,1
3,35,4,1,2,0,0,0,0,30000.0,0.0,7.438971592395862,7.438971592395862,7.313886831633462,7.313886831633462,7.313886831633462,0
3,24,5,0,0,0,0,0,0,150000.0,7.510977752014095,7.48324441607385,7.069874128458572,7.661997558901893,8.394347361417392,9.980818895472451,0
1,25,5,0,0,0,0,0,0,210000.0,0.0,0.0,8.688453800850768,8.006700845440367,8.006700845440367,8.915297945118109,0
1,28,5,0,0,0,0,0,0,300000.0,6.90875477931522,6.602587892189336,6.933423025730715,10.203629181337648,7.601402334583733,7.00397413672268,0
3,22,5,0,0,0,0,0,0,50000.0,7.244941546337007,7.170888478512505,7.937731775260109,6.429719478039138,6.55250788703459,6.90875477931522,0
2,33,4,0,0,0,0,0,0,360000.0,9.90353755128617,9.066585468331045,7.32052696227274,0.0,0.0,8.554488976159934,0
1,28,5,0,0,0,0,0,0,240000.0,9.105090961257085,9.240675571772256,9.106645135637418,8.704502289721232,8.70201162840878,8.705331133531631,0
1,30,5,0,0,0,0,0,0,260000.0,7.988542982737695,8.307212626628308,6.885509670034818,6.885509670034818,6.115892125483034,7.6487397889562425,1
1,33,4,2,0,0,0,0,0,140000.0,7.83241092718792,7.828436359157585,7.804251383528112,7.424761761823209,7.550135342488429,7.510430556378006,1
1,21,5,0,0,0,2,0,0,10000.0,7.173958319756794,7.824445930877619,1.9459101490553132,0.0,0.0,0.0,0
3,22,5,0,0,0,0,0,0,50000.0,6.9440872082295275,10.832161297455611,7.047517221357296,9.636392113692736,9.872409596965266,5.955837369464831,0
2,22,5,0,0,2,2,2,0,50000.0,8.612685172875459,8.731497794063243,7.0909098220799835,0.0,7.601402334583733,7.601402334583733,0
2,22,5,2,2,2,2,2,2,50000.0,8.439663988907,0.0,8.007700012884026,0.0,7.095893221097532,0.0,1
1,23,5,0,0,2,0,0,0,140000.0,9.211140052146748,6.946013991099227,8.268988209506656,8.517393171418904,8.294299608857235,8.517393171418904,1
2,27,5,0,0,0,0,0,0,20000.0,7.601402334583733,8.428361977709622,8.537387898701757,8.542665987389269,8.130353547431238,8.591558273371545,0
2,24,5,2,0,0,0,0,0,50000.0,7.639642287858013,7.6708948313621175,7.244941546337007,5.8289456176102075,5.8664680569332965,6.2166061010848646,1
3,23,5,4,4,3,2,0,0,30000.0,0.0,0.0,0.0,3.8918202981106265,0.0,0.0,0
2,22,5,0,0,0,0,0,0,50000.0,0.0,6.78105762593618,0.0,5.017279836814924,6.270988431858299,10.157199105416755,0
2,23,5,0,0,0,0,0,0,130000.0,8.463792414689122,10.011085563134147,9.050992878742049,6.300785794663244,5.003946305945459,11.189864888616631,0
1,23,5,0,0,0,0,0,0,80000.0,5.968707559985366,5.968707559985366,5.968707559985366,5.968707559985366,6.293419278846481,5.968707559985366,0
2,21,5,0,0,0,0,0,0,30000.0,7.61085279039525,7.828834527588089,9.210440366976517,6.220590170099739,0.0,0.0,0
2,22,5,0,0,0,0,0,0,50000.0,7.601901959875166,7.31455283232408,7.31455283232408,8.007034012193408,6.824373670043086,8.161089512845797,0
2,22,5,1,0,0,0,0,0,20000.0,7.601402334583733,0.0,0.0,0.0,0.0,0.0,1
3,22,5,0,0,0,0,0,0,90000.0,8.376090350438238,7.634820677745543,8.106514516255185,6.937314081223682,7.19668657083435,7.422971251049421,0
1,22,5,0,0,0,0,0,0,30000.0,7.496097345175956,8.006700845440367,7.247792581767846,6.327936783729195,6.280395838960195,6.90875477931522,0
2,22,5,2,2,2,3,2,2,50000.0,0.0,8.304742269640771,0.0,6.47543271670409,0.0,6.826545223556594,0
1,24,5,1,0,0,0,0,2,150000.0,6.398594934535208,5.303304908059076,5.303304908059076,6.311734809152915,5.303304908059076,0.0,0
3,24,4,0,0,0,0,2,2,20000.0,7.313886831633462,8.412054873292933,7.690743163541872,0.0,7.313886831633462,0.0,1
1,24,5,0,0,0,0,0,0,30000.0,6.018593214496234,10.271043087571073,7.444833273892193,8.699681400989514,7.0909098220799835,7.069874128458572,1
2,24,5,2,2,2,2,2,2,50000.0,7.650168700845001,7.696667081526462,0.0,8.366602832783736,7.650168700845001,0.0,0
1,30,5,0,0,0,0,0,0,400000.0,10.199026181265689,9.2237500588861,11.355698391225406,9.224341891611996,11.386205110190993,9.219002745054835,0
2,23,5,0,0,0,0,0,0,20000.0,7.3783837129967145,7.3783837129967145,7.3783837129967145,6.90875477931522,6.498282149476434,6.484635235635252,0
2,23,5,1,2,0,0,0,0,70000.0,1.6094379124341003,7.786551806428712,7.621684998724611,7.778211474512493,7.974532844130228,11.194069152826826,0
1,23,5,0,0,0,0,0,0,20000.0,9.546884034617925,7.044032897274685,6.85751406254539,0.0,5.017279836814924,8.699681400989514,0
1,23,5,0,0,0,0,0,0,30000.0,7.293697720601438,7.5443321080536885,7.244941546337007,5.953243334287785,6.90875477931522,0.0,0
2,23,5,0,0,0,0,0,2,30000.0,7.601402334583733,7.601402334583733,7.601402334583733,8.216358332386156,0.0,7.313886831633462,0
1,24,5,2,2,0,0,0,0,80000.0,7.496097345175956,7.496097345175956,7.496097345175956,7.496097345175956,7.496097345175956,7.601402334583733,1
1,24,5,0,0,0,0,0,0,80000.0,8.294299608857235,8.006700845440367,7.520234556474628,7.357556200910353,7.601402334583733,7.601402334583733,0
2,24,5,0,0,0,2,2,0,40000.0,7.3783837129967145,8.24301946898925,7.170888478512505,0.0,7.244941546337007,7.244941546337007,1
2,23,5,0,0,0,0,0,0,70000.0,7.650168700845001,7.640123172695364,7.824445930877619,7.601402334583733,7.601402334583733,7.438971592395862,0
1,22,5,0,0,2,0,0,0,10000.0,7.8336002236611035,0.0,6.90875477931522,1.6094379124341003,5.123963979403259,8.170751423757535,1
2,24,4,2,0,0,0,2,0,60000.0,7.955425088912672,7.664346632098617,8.860924729719041,0.0,8.068089626278244,7.650168700845001,1
1,22,5,1,2,0,0,0,0,50000.0,0.0,7.00669522683704,7.00397413672268,5.375278407684165,7.601402334583733,6.90875477931522,0
2,23,5,0,0,0,0,0,0,80000.0,7.601402334583733,7.601402334583733,7.601402334583733,6.90875477931522,10.596709730283713,7.605890001053122,0
1,23,5,0,0,0,0,0,0,70000.0,7.313886831633462,7.313886831633462,7.3783837129967145,6.398594934535208,6.2166061010848646,6.398594934535208,1
3,22,5,0,0,0,0,0,0,30000.0,7.151485463904735,5.236441962829949,6.90875477931522,0.0,7.2485040723706105,6.436150368369428,0
2,22,5,2,2,2,0,0,0,30000.0,8.294299608857235,0.0,7.601402334583733,7.601402334583733,7.313886831633462,6.90875477931522,1
2,25,5,0,0,0,0,0,0,20000.0,7.170888478512505,7.3864708488298945,7.171656822768514,6.7226297948554485,6.54965074223381,6.71295620067707,1
1,25,5,0,0,0,0,0,0,50000.0,0.0,5.968707559985366,6.660575149839686,0.0,0.0,0.0,1
2,29,5,0,0,0,0,0,0,30000.0,7.462789157412448,7.601402334583733,7.272398392570047,6.866933284461882,7.313886831633462,7.252762418053187,0
2,24,5,0,0,0,0,0,0,50000.0,7.552762084214147,7.496652438168283,7.292337176173877,6.950814768442584,6.990256500493881,7.085064293952548,0
1,22,5,1,2,2,2,0,0,50000.0,0.0,8.163371316459912,0.0,7.172424577124845,7.083387847625295,7.30854279753919,0
3,23,5,2,2,2,2,2,2,50000.0,7.601402334583733,7.650168700845001,0.0,8.25608813381491,7.550135342488429,7.3783837129967145,1
1,23,5,1,0,0,0,0,0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,23,5,3,2,2,7,7,7,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,24,4,0,0,0,0,0,0,10000.0,7.04141166379481,7.05617528410041,7.039660349862076,6.541029999189903,6.721425700790643,6.90875477931522,1
2,24,5,0,0,0,0,0,0,110000.0,7.217443431696533,7.210079628170788,7.532623618788788,10.518321778536663,8.517393171418904,8.006700845440367,0
2,24,5,0,0,0,0,0,0,140000.0,7.543273346705446,8.006700845440367,7.365812837209472,7.166265974133638,7.212294468500341,8.517393171418904,0
1,24,5,0,0,0,0,0,2,20000.0,6.90875477931522,8.671115273688494,9.601368432286577,6.8690144506657065,0.0,9.663706360068895,0
1,24,5,0,0,0,0,0,0,30000.0,8.006700845440367,7.601402334583733,7.496097345175956,7.601402334583733,8.006700845440367,7.824445930877619,0
2,24,5,2,2,2,2,2,3,100000.0,8.38958706681109,8.24301946898925,8.24301946898925,8.895766604056085,0.0,6.522092798170152,1
1,24,5,2,0,0,0,0,0,20000.0,7.415776975415394,0.0,8.013674142832684,8.206583614320753,8.587651655064798,0.0,0
2,25,5,0,0,0,0,0,0,190000.0,7.38770923908104,7.0909098220799835,10.192568645901616,7.652070746116482,8.853808274977197,9.37143829231851,0
2,24,5,0,0,0,0,0,0,300000.0,8.643649615368796,8.853808274977197,8.921457578947884,7.993957547573565,0.0,0.0,0
2,26,4,2,2,2,2,2,2,50000.0,7.650168700845001,7.650168700845001,7.43955930913332,0.6931471805599453,8.27052509505507,0.0,1
3,26,5,0,0,2,0,0,0,30000.0,7.684324067681155,7.3864708488298945,7.282073658093465,6.853299093186078,6.905753276311464,7.020190708311925,0
1,25,5,0,0,0,0,0,0,20000.0,0.0,6.586171654854675,9.83037908071549,6.90875477931522,6.90875477931522,6.90875477931522,1
2,25,5,0,0,0,0,0,0,60000.0,11.019595888820989,7.690286020676768,8.64259160081057,7.0909098220799835,7.601402334583733,0.0,1
2,25,4,0,0,0,0,0,0,70000.0,8.253227645581772,7.601402334583733,8.006700845440367,7.00397413672268,10.239995502805316,7.074116816197362,0
2,24,4,2,3,2,2,2,0,60000.0,0.0,0.0,7.972810784121404,0.0,7.0909098220799835,7.251344983372214,1
2,25,4,2,0,0,2,0,0,60000.0,7.601402334583733,8.188966863648876,0.0,7.601402334583733,7.3783837129967145,7.3783837129967145,1
2,22,5,2,2,0,0,0,2,30000.0,0.0,8.630700432209832,8.00836557031292,7.0909098220799835,0.0,8.517393171418904,1
2,24,4,2,0,0,0,0,0,100000.0,7.170888478512505,6.90875477931522,0.0,0.0,11.457021558024994,8.216358332386156,1
3,25,5,2,0,0,0,0,0,70000.0,7.8351837552667485,7.86940171257709,7.824445930877619,8.006700845440367,7.8636512654486515,8.006700845440367,1
2,22,5,0,0,0,0,0,0,20000.0,7.866722285136729,7.601402334583733,9.32375833901174,9.147081032336992,9.581972891547895,9.287394001418473,1
2,22,5,0,0,2,0,0,0,50000.0,8.216358332386156,0.0,7.0909098220799835,6.566672429803241,3.970291913552122,6.90875477931522,0
3,22,4,2,2,2,2,2,2,50000.0,6.803505257608338,8.268988209506656,7.550135342488429,7.550135342488429,7.550135342488429,8.188966863648876,0
2,22,4,0,0,0,0,0,0,30000.0,8.00736706798333,7.602401335665818,7.348587530927593,6.910750787961936,7.602401335665818,6.90875477931522,0
3,22,5,2,2,0,0,0,0,30000.0,0.0,7.431299675155903,7.045776576879511,6.263398262591624,5.993961427306569,6.502790045915623,1
2,22,5,0,0,0,0,0,0,30000.0,7.267525427828172,7.29505641646263,7.277938572945661,6.90975328164481,6.93828448401696,6.966024187106113,1
2,23,5,2,0,0,0,0,0,60000.0,7.907651594711089,7.982757702011113,7.795646536334594,7.347299700743164,7.357556200910353,7.284134806195205,1
2,22,4,0,0,0,0,0,0,20000.0,7.313886831633462,6.90875477931522,6.723832440821209,9.928228944424575,6.90875477931522,7.00397413672268,1
3,23,5,2,0,0,0,0,0,50000.0,7.692113339595466,7.614805364711073,7.6984827878809465,6.904750769961838,6.939253946041508,6.954638864880987,0
1,24,5,0,0,0,0,0,0,30000.0,7.601402334583733,7.313886831633462,7.601402334583733,6.90875477931522,6.90875477931522,6.90875477931522,0
1,23,5,0,0,0,2,2,0,30000.0,7.319202458767849,8.012018239159062,7.456454555176209,2.833213344056216,6.90975328164481,6.90875477931522,1
1,24,5,1,2,0,0,0,0,70000.0,6.2166061010848646,7.170888478512505,7.123672785204607,6.398594934535208,6.90875477931522,6.411818267709897,0
2,24,5,0,0,0,0,0,0,100000.0,9.210440366976517,9.742379392141371,9.09862638234618,11.373100020578859,10.404293143019792,8.855663430700124,0
2,24,5,0,0,0,0,0,0,100000.0,7.272398392570047,7.601402334583733,9.217415285648144,6.910750787961936,6.90875477931522,6.2166061010848646,0
2,25,5,0,0,0,0,0,0,250000.0,8.558718938244736,8.745602852402946,8.328692583545568,8.558718938244736,8.558718938244736,8.558718938244736,0
2,25,4,0,0,0,0,0,0,130000.0,8.294299608857235,8.006700845440367,8.006700845440367,8.517393171418904,8.517393171418904,8.517393171418904,0
1,25,5,2,0,0,0,0,0,50000.0,8.008698182988528,7.741099090035366,8.027802848370312,7.495541943884256,6.673297967767654,7.00397413672268,1
2,26,5,0,0,0,2,2,2,250000.0,9.210440366976517,9.897922094063247,7.824445930877619,9.240190393945069,9.770013301136158,8.006700845440367,0
2,26,4,0,0,0,0,0,0,50000.0,7.562681246721884,7.2875606403097235,7.052721049232323,5.993961427306569,5.863631175598097,6.2166061010848646,1
1,25,5,0,0,0,0,0,0,50000.0,8.517393171418904,8.517393171418904,8.006700845440367,8.294299608857235,8.517393171418904,7.601402334583733,0
2,24,5,0,0,0,0,0,0,230000.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,25,5,0,0,2,0,0,0,200000.0,10.115408363827857,0.0,8.699681400989514,10.60784664405992,9.472781556562168,8.517393171418904,0
2,23,5,0,0,0,0,0,0,50000.0,7.3783837129967145,7.313886831633462,7.313886831633462,7.0909098220799835,6.983789965258135,6.858565034791365,0
2,24,5,3,2,2,2,2,2,100000.0,8.343077871169383,8.294299608857235,8.101980731853192,8.131824785007195,0.0,8.853808274977197,1
2,24,5,0,0,2,2,2,2,140000.0,9.305741456739435,8.699681400989514,0.0,8.987321812850125,8.294299608857235,8.517393171418904,0
2,24,5,0,0,0,0,0,0,20000.0,7.342131730584722,7.141245122350491,7.151485463904735,6.63200177739563,6.459904454377535,7.201170883281678,0
2,25,5,0,0,0,0,0,0,100000.0,8.294299608857235,8.268988209506656,8.006700845440367,7.601402334583733,7.601402334583733,7.601402334583733,0
2,25,5,0,0,0,0,0,0,240000.0,7.0431599159883405,8.006700845440367,8.006700845440367,7.601402334583733,8.006700845440367,7.601402334583733,0
2,25,5,0,0,0,0,0,0,20000.0,7.601402334583733,7.227662498728654,7.022868086082641,6.133398042996649,8.699681400989514,6.437751649736401,0
1,25,5,0,0,0,0,0,0,50000.0,7.601402334583733,8.525359754082631,8.991562278171614,8.016317898503415,8.517393171418904,10.80845441067884,0
1,25,5,0,0,2,2,2,2,50000.0,8.071218539969863,0.0,7.972810784121404,7.00397413672268,0.0,7.783640596221253,0
2,25,5,0,0,0,0,0,0,60000.0,7.824445930877619,7.601402334583733,8.006700845440367,9.90353755128617,8.006700845440367,7.601402334583733,0
2,22,5,0,0,2,2,2,0,10000.0,7.804251383528112,0.0,7.496097345175956,0.0,6.2166061010848646,6.398594934535208,1
1,23,5,1,4,4,3,2,3,30000.0,8.41604600941128,5.332718793265369,0.0,7.824445930877619,0.0,7.601402334583733,0
1,23,5,0,0,2,2,3,2,30000.0,8.126813720726114,0.0,8.761080103868347,0.0,0.0,7.741099090035366,1
1,23,5,0,0,0,0,0,2,60000.0,7.313886831633462,7.601402334583733,7.313886831633462,8.216358332386156,0.0,6.803505257608338,0
2,25,5,1,2,0,0,0,0,80000.0,8.006700845440367,8.160803920954665,8.517393171418904,7.824445930877619,7.824445930877619,7.601402334583733,0
2,25,5,0,0,0,0,0,0,130000.0,8.31898612539206,8.343077871169383,8.517393171418904,8.517393171418904,8.517393171418904,9.278092474027002,0
2,25,5,1,2,3,2,2,0,30000.0,8.294299608857235,0.0,6.90875477931522,0.0,7.601402334583733,7.601402334583733,0
2,23,5,0,0,0,0,0,0,60000.0,7.886081401775745,7.692113339595466,7.639642287858013,7.602401335665818,7.631916513071252,7.636752112435779,1
2,24,4,0,0,0,0,0,0,80000.0,8.006700845440367,8.147867129923947,7.581209826196346,7.601402334583733,0.0,0.0,0
2,24,5,0,0,0,0,0,0,230000.0,7.741099090035366,7.601402334583733,7.336936913707618,7.076653815443951,7.313886831633462,7.601402334583733,0
1,25,5,0,0,0,0,0,0,80000.0,7.8636512654486515,7.901377353792616,7.696667081526462,7.601402334583733,8.144388865547622,7.601402334583733,0
1,24,5,0,0,0,0,0,0,70000.0,7.972810784121404,8.006700845440367,7.692113339595466,7.697121317282625,7.687997166393016,7.789040401657477,0
2,25,4,0,0,0,0,0,0,220000.0,8.881975184248867,8.071218539969863,7.0909098220799835,6.90875477931522,10.12667110305036,7.601402334583733,0
2,25,5,0,0,0,0,0,0,50000.0,8.517992871586802,8.520587424484253,8.294299608857235,7.601402334583733,7.601402334583733,7.601402334583733,0
2,24,5,0,0,0,0,0,0,210000.0,7.383989457978509,7.217443431696533,7.172424577124845,6.7650389767805414,6.610696044717759,6.90875477931522,0
2,24,5,3,2,2,2,2,0,60000.0,0.0,0.0,0.0,0.0,5.017279836814924,10.700994748420316,1
2,25,4,1,2,0,0,0,0,30000.0,0.0,7.513163545234075,7.27931883541462,7.00397413672268,6.9584483932976555,7.156176637480615,1
2,24,5,0,0,0,0,2,0,50000.0,8.006700845440367,7.601901959875166,8.166500319155052,0.0,7.601402334583733,7.601402334583733,0
2,24,4,0,0,2,0,0,0,50000.0,8.160803920954665,0.0,7.244941546337007,7.00397413672268,7.650168700845001,0.0,0
1,26,5,0,0,0,0,0,0,80000.0,8.216358332386156,7.601402334583733,7.601402334583733,8.160803920954665,7.601402334583733,8.294299608857235,0
3,25,4,0,0,0,0,0,0,60000.0,7.696667081526462,7.8636512654486515,7.741099090035366,8.006700845440367,8.517393171418904,7.601402334583733,1
2,25,5,0,0,0,0,0,0,20000.0,7.147559271189454,7.201916317531627,7.057036981697891,6.322565239927284,6.398594934535208,0.0,1
3,26,4,0,0,0,0,0,0,50000.0,7.637234388789473,7.614805364711073,7.409136443920128,0.0,0.0,0.0,0
1,27,5,0,0,0,0,0,0,260000.0,9.210440366976517,8.006700845440367,8.294299608857235,8.517393171418904,8.006700845440367,8.699681400989514,0
2,27,5,0,0,0,0,0,0,170000.0,0.0,10.207584166256003,7.313886831633462,6.761572768804055,6.806829360392176,8.006700845440367,1
2,27,5,0,0,0,0,0,0,20000.0,7.143617602704121,7.164720378771857,7.1731917424865985,6.51025834052315,7.496097345175956,0.0,0
2,26,4,1,2,0,0,0,0,20000.0,0.0,7.313886831633462,6.90875477931522,0.0,0.0,0.0,0
2,26,4,0,0,0,0,0,0,130000.0,11.775297421715827,8.006700845440367,0.0,0.0,0.0,0.0,0
2,25,4,0,0,0,0,0,0,70000.0,7.837554360881084,8.038834757787749,7.941651252930556,7.156176637480615,6.975413927455952,7.00669522683704,0
1,26,5,0,0,0,0,0,0,120000.0,6.959398512133975,6.602587892189336,6.042632833682381,7.691656822810547,6.2166061010848646,0.0,0
1,26,5,0,0,0,0,0,0,210000.0,9.824498456285756,5.802118375377063,5.802118375377063,5.802118375377063,5.802118375377063,6.175867270105761,0
2,27,4,0,0,0,0,0,0,50000.0,7.602900462204755,7.699389406256737,8.006700845440367,8.006700845440367,8.987321812850125,0.0,0
1,27,5,0,0,0,0,0,0,30000.0,7.601402334583733,7.428333194190806,7.313886831633462,6.90875477931522,7.25063551189868,6.68586094706836,0
2,27,5,0,0,0,0,0,0,150000.0,8.517393171418904,8.21878715560148,7.004881989712859,7.601402334583733,5.030437921392435,11.158847146878761,0
3,27,5,0,0,0,0,0,0,300000.0,9.105090961257085,8.294299608857235,8.294299608857235,8.294299608857235,8.294299608857235,8.294299608857235,0
2,27,5,1,0,0,0,0,0,150000.0,0.0,0.0,0.0,6.551080335043404,7.065613363597717,7.068172000388042,0
2,27,4,2,2,2,2,4,3,30000.0,7.496097345175956,7.3783837129967145,7.244941546337007,7.3783837129967145,7.3783837129967145,7.3783837129967145,1
2,27,5,0,0,0,0,0,0,50000.0,7.3783837129967145,7.447751280047908,7.601402334583733,8.010027528481734,7.601402334583733,7.00397413672268,0
1,26,5,0,0,0,0,0,0,80000.0,8.160803920954665,8.101980731853192,8.03947991910045,7.972810784121404,8.071218539969863,8.03947991910045,0
2,26,4,0,0,0,0,0,0,80000.0,9.932463660772646,9.283590833715776,8.516392871245468,6.742880635791903,7.20414929203594,8.471149252914831,0
2,26,5,1,0,0,0,0,0,60000.0,0.0,0.0,7.7437032581737535,10.605792670880838,7.256297239690681,7.258412150595307,0
1,27,4,0,0,0,0,0,0,200000.0,0.0,0.0,5.8971538676367405,0.0,0.0,0.0,0
2,31,5,0,0,0,0,0,0,280000.0,8.85395110151461,9.210440366976517,8.699681400989514,8.556606193773073,8.699681400989514,8.594339400592892,0
2,24,5,0,0,0,2,0,0,50000.0,7.6586995582682995,8.188966863648876,2.0794415416798357,5.846438775057725,6.90875477931522,5.993961427306569,0
2,24,5,2,2,2,2,2,2,80000.0,7.601402334583733,0.0,8.366602832783736,7.00397413672268,7.0909098220799835,0.0,1
2,23,5,0,0,0,0,0,0,50000.0,7.601402334583733,7.606387389772652,0.0,0.0,0.0,0.0,0
1,24,5,0,0,0,0,0,0,20000.0,7.3783837129967145,7.498869733976931,7.244941546337007,6.0063531596017325,5.993961427306569,0.0,0
1,24,5,0,0,2,0,0,0,80000.0,9.151227107483676,0.6931471805599453,7.607381425639791,6.9957661563048505,6.914730892718563,7.830822995135316,1
3,27,4,3,2,0,0,0,0,20000.0,0.0,7.436617265234227,7.0909098220799835,3.1354942159291497,0.0,0.0,1
2,28,5,0,0,0,0,0,0,110000.0,8.575650760987806,8.61993026886735,8.587092318795905,8.412054873292933,8.294299608857235,8.412054873292933,0
1,28,5,0,0,0,0,0,0,50000.0,0.0,0.0,0.0,4.976733742420574,5.017279836814924,0.0,0
3,24,5,0,0,0,0,0,0,130000.0,8.343077871169383,8.412054873292933,8.517393171418904,8.188966863648876,10.12667110305036,8.517393171418904,1
1,25,5,0,0,0,2,0,0,20000.0,7.0909098220799835,7.824445930877619,0.0,6.2166061010848646,6.326149473155099,0.0,1
2,25,5,2,0,0,0,0,0,130000.0,6.505784060128229,7.0909098220799835,7.170888478512505,6.872128101338986,7.4377951216719325,11.011224748981238,1
3,25,5,0,0,2,2,2,0,50000.0,8.160803920954665,7.824445930877619,7.438971592395862,0.0,7.438971592395862,8.268988209506656,1
2,25,5,2,2,2,2,2,2,50000.0,7.550135342488429,7.550135342488429,7.244941546337007,7.313886831633462,7.3783837129967145,7.313886831633462,1
2,26,5,0,0,0,0,0,0,130000.0,8.711937268208748,8.705828110266784,8.443977129084978,8.350193650720067,7.571473648851271,7.674152921281675,0
2,26,4,0,0,2,4,3,2,80000.0,7.944846711001996,8.699681400989514,0.0,0.0,8.006700845440367,0.0,1
2,28,4,0,0,0,0,0,0,230000.0,11.127277689932466,8.862908295118627,8.320448113956559,8.532278828834277,6.90875477931522,8.314097335405807,0
1,28,5,0,0,0,0,0,0,500000.0,9.103311799217659,9.166492972195906,8.913684824725294,9.317489287493226,9.210440366976517,10.008432982057622,0
1,27,5,0,0,0,0,0,0,160000.0,8.665785595466064,8.682877107057168,8.682877107057168,8.366602832783736,8.434028950155469,8.38958706681109,0
2,27,4,0,0,0,0,0,0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,27,5,0,0,2,0,0,0,60000.0,8.465478755729558,0.0,8.517393171418904,8.517393171418904,0.0,10.085809109330082,0
1,27,5,1,2,2,2,2,2,50000.0,0.0,8.006700845440367,7.601402334583733,5.993961427306569,6.90875477931522,0.0,0
1,27,4,0,0,0,0,0,0,10000.0,6.729824070489475,7.617267813628347,6.90875477931522,6.90875477931522,5.968707559985366,7.398174092970465,0
1,28,5,0,0,0,0,0,0,140000.0,7.313886831633462,7.086737934510577,7.318539548567902,6.115892125483034,6.148468295917647,6.154858094016418,0
1,30,5,0,0,0,0,0,0,180000.0,8.24301946898925,8.699681400989514,8.006700845440367,4.61512051684126,7.00397413672268,6.68586094706836,0
1,28,5,0,0,0,0,0,0,260000.0,9.21094019204815,8.300776960851454,8.155362120328135,4.955827057601261,9.907230538814963,11.00723662530939,0
2,27,4,3,2,2,2,0,0,90000.0,8.699681400989514,8.294299608857235,0.0,8.343077871169383,8.097426298597213,8.960339366492091,1
2,29,4,2,2,2,0,0,0,20000.0,8.03947991910045,0.0,7.3783837129967145,5.993961427306569,5.976350909297934,5.602118820879701,1
3,26,4,3,2,2,2,2,2,30000.0,0.0,7.785720896534624,7.00397413672268,0.0,7.3783837129967145,0.0,1
2,26,5,0,0,0,0,0,0,420000.0,10.320123368646465,11.584157161749829,10.42972382000155,10.811504147958038,10.762636341022931,10.955340114301212,0
2,27,5,0,0,0,0,0,0,230000.0,5.7899601708972535,5.7899601708972535,5.7899601708972535,5.7899601708972535,5.7899601708972535,5.7899601708972535,0
